# Chinese lookup aliases | English gloss
# The user-facing input scheme outputs Simplified Chinese only.
# Derived from CC-CEDICT, published by MDBG.
# License: CC BY-SA 4.0 https://creativecommons.org/licenses/by-sa/4.0/
# Source date: 2026-08-23T06:21:07Z
劣紳	evil gentry; wicked landlord
劣绅	evil gentry; wicked landlord
劣質	shoddy; of poor quality
劣质	shoddy; of poor quality
劣跡	bad record (esp. of a public official); unsavory track record
劣跡斑斑	notorious for one's misdeeds
劣迹	bad record (esp. of a public official); unsavory track record
劣迹斑斑	notorious for one's misdeeds
劦	unending exertion; to cooperate
动	(of sth) to move; to set in movement
动L	flowing; flexible
动不动	(typically followed by 就[jiu4]) apt to (lose one's temper, catc…
动不动就生气	to be quick to take offense; to have a short fuse
动乱	turmoil; upheaval
动产	movable property; personal property
动人	touching; moving
动人心魄	(idiom) breathtaking; deeply affecting
动作	movement; motion; action; to act; to move
动作片	action movie
动保	animal protection (abbr. for 動物保護|动物保护[dong4 wu4 bao3 hu4])
动力	motive power; (fig.) motivation; impetus
动力反应堆	power reactor
动力学	dynamics (math.); kinetics
动力系统	propulsion system; (math.) dynamical system
动卧	D-class (high-speed) sleeper train (D stands for Dongche 動車|动车[…
动口	to use one's mouth (to say sth)
动名词	gerund
动向	trend; tendency
动听	pleasant to listen to
动员	to mobilize; mobilization
动员令	mobilization order
动嘴	to talk
动嘴皮	to move one's lips; to wag one's tongue
动嘴皮儿	erhua variant of 動嘴皮|动嘴皮[dong4 zui3 pi2]
动嘴皮子	see 動嘴皮|动嘴皮[dong4 zui3 pi2]
动因	motivation; moving force
动图	(computing) dynamic image
动土	to break ground (prior to building sth); to start building
动容	to be emotionally moved
动宾式	verb-object construction
动工	to start (a building project)
动平衡	dynamic equilibrium; dynamic balancing
动弹	to budge
动弹不得	to be unable to move a single step
动心	to be moved; to be tempted
动态	movement; motion
动态助词	aspect particle, such as 著|着[zhe5], 了[le5], 過|过[guo4]
动态图形	animated graphics; animation
动态存储器	dynamic memory
动态影像	video
动态更新	dynamic update (Internet)
动态清零	zero-COVID (policy)
动态网页	dynamic webpage
动态链接库	dynamic-link library (DLL); shared library (computing)
动态雕塑	(fine arts) a mobile
动怒	to get angry
动情	to get excited; passionate
动情期	estrus; the rutting season
动情激素	estrogen
动情素	estrogen
动感	sense of movement (often in a static work of art); dynamic
动感单车	spin class; indoor cycling class (a type of group fitness class)
动手	to set about (a task); to raise a hand to hit sb
动手动脚	to come to blows; to paw
动手术	(of a surgeon) to operate (on sb)
动手脚	(coll.) to tamper with; to mess around with
动摇	to sway; to waver
动效	animation effect
动机	motive; motivation
动植物	plants and animals; flora and fauna
动武	to use force; to come to blows
动毫毛	to lay a finger on sb; to harm sb in the slightest way
动气	to get angry
动漫	cartoons and comics; anime and manga
动点	moving point
动物	animal
动物农场	Animal Farm (1945), novel and famous satire on communist revolu…
动物分类	classification of animals
动物园	zoo
动物学	zoological; zoology
动物庄园	Animal Farm (1945), novel and famous satire on communist revolu…
动物性	animacy
动物性饲料	feed made of animal products
动物毒素	zootoxin
动物油	animal fat
动物淀粉	glycogen
动物界	animal kingdom
动用	to utilize; to put sth to use
动画	animation; cartoon
动画片	animated film
动真格	to get serious about sth; to pull no punches
动笔	to put pen to paper; to start writing or painting
动粗	to use violence (against sb); to strong-arm sb
动线	path taken by people moving through a space; flowline (in archi…
动肝火	to fly into a rage; to lose one's temper
动能	kinetic energy
动能车	car with a new type of propulsion system (hybrid, hydrogen-powe…
动脉	artery
动脉瘤	aneurysm
动脉硬化	hardening of the arteries; arteriosclerosis
动脉粥样硬化	atherosclerosis
动脑	to use one's brain
动脑筋	to use one's brains; to think
动荡	unrest (social or political); turmoil
动见观瞻	to be watched closely (idiom)
动觉	kinesthesia
动议	motion; proposal
动词	verb
动词重叠	verb reduplication, used to soften tone or indicate a short act…
动账	(of a bank account) to be affected by a transaction
动身	to go on a journey; to leave
动车	(PRC) (D- or C-class) high-speed train; power car
动辄	easily; readily
动辄得咎	faulted at every turn (idiom); can't get anything right
动量	momentum
动量词	verbal classifier (in Chinese grammar)
动问	may I ask
动静	(detectable) movement; (sign of) activity
动魄	shocking; shattering
动魄惊心	see 驚心動魄|惊心动魄[jing1 xin1 dong4 po4]
助	to help; to assist
助一臂之力	to lend a helping hand (idiom)
助产	to help a mother give birth
助产士	midwife
助人	to help others
助人为乐	pleasure from helping others (idiom)
助人为快乐之本	pleasure from helping others
助人為快樂之本	pleasure from helping others
助人為樂	pleasure from helping others (idiom)
助兴	to add to the fun; to liven things up
助农	to help farmers (promote or sell their produce); to support the…
助剂	additive; reagent
助劑	additive; reagent
助力	to help; to aid; assistance
助力車	bicycle or tricycle equipped with a small motor (electric or fu…
助力车	bicycle or tricycle equipped with a small motor (electric or fu…
助动词	auxiliary verb; modal verb
助动车	low-powered motorized scooter or bike
助動詞	auxiliary verb; modal verb
助動車	low-powered motorized scooter or bike
助听器	hearing aid
助威	to cheer for; to encourage
助学	to support a student's education (often financially)
助学贷款	student loan
助学金	student grant; education grant
助學	to support a student's education (often financially)
助學貸款	student loan
助學金	student grant; education grant
助战	to support (in battle)
助戰	to support (in battle)
助手	assistant; helper
助手席	front passenger seat (in a car)
助推	(aerospace) to boost; to provide propulsion assistance
助推器	(rocketry) booster
助推火箭	booster rocket
助攻	(military) to mount a secondary attack
助教	teaching assistant
助残	to help people with disabilities
助殘	to help people with disabilities
助焊剂	flux (metallurgy)
助焊劑	flux (metallurgy)
助熔剂	flux
助熔劑	flux
助理	assistant
助產	to help a mother give birth
助產士	midwife
助益	benefit; help
助眠	to promote sleep
助紂為虐	lit. helping tyrant Zhou 商紂王|商纣王[Shang1 Zhou4 wang2] in his opp…
助纣为虐	lit. helping tyrant Zhou 商紂王|商纣王[Shang1 Zhou4 wang2] in his opp…
助聽器	hearing aid
助興	to add to the fun; to liven things up
助記方法	mnemonic method
助記符	mnemonic symbol; mnemonic code
助詞	(linguistics) auxiliary word; function word; particle
助记方法	mnemonic method
助记符	mnemonic symbol; mnemonic code
助词	(linguistics) auxiliary word; function word; particle
助跑	to run up (pole vault, javelin, bowling etc); approach
助農	to help farmers (promote or sell their produce); to support the…
助选	to assist in a candidate's election campaign (Tw)
助選	to assist in a candidate's election campaign (Tw)
助長	to encourage; to foster
助长	to encourage; to foster
助阵	to cheer; to root for
助陣	to cheer; to root for
努	to exert; to strive
努克	Nuuk, capital of Greenland
努出	to extend; to push out (hands as a gesture)
努力	to make an effort; to try hard; to strive
努劲儿	to extend; to put forth
努勁兒	to extend; to put forth
努嘴	to pout; to stick out one's lips
努嘴儿	erhua variant of 努嘴[nu3 zui3]
努嘴兒	erhua variant of 努嘴[nu3 zui3]
努尔哈赤	Nurhaci (1559-1626), founder and first Khan of the Manchu Later…
努库阿洛法	Nuku'alofa (capital of Tonga)
努庫阿洛法	Nuku'alofa (capital of Tonga)
努比亚	Nubia
努比亞	Nubia
努爾哈赤	Nurhaci (1559-1626), founder and first Khan of the Manchu Later…
努瓜娄发	Nuku'alofa, capital of Tonga (Tw)
努瓜婁發	Nuku'alofa, capital of Tonga (Tw)
努瓦克肖特	Nouakchott, capital of Mauritania
努納武特	Nunavut territory, Canada
努纳武特	Nunavut territory, Canada
努美阿	Nouméa, capital of New Caledonia
劫	to rob; to plunder
劫余	remnants after a disaster; aftermath
劫匪	bandit; robber
劫后余生	(idiom) to be a survivor of a calamity
劫囚	to break a prisoner out of jail
劫夺	to seize by force; to abduct
劫奪	to seize by force; to abduct
劫富济贫	(idiom) to rob the rich to help the poor
劫富濟貧	(idiom) to rob the rich to help the poor
劫寨	to seize a stronghold; to surprise the enemy in his camp
劫後餘生	(idiom) to be a survivor of a calamity
劫持	to kidnap; to hijack
劫持者	hijacker; kidnapper
劫掠	to loot; to plunder
劫数	predestined fate (Buddhism)
劫数难逃	Destiny is inexorable, there is no fleeing it (idiom). Your doo…
劫數	predestined fate (Buddhism)
劫數難逃	Destiny is inexorable, there is no fleeing it (idiom). Your doo…
劫机	hijacking; air piracy
劫杀	to rob and kill
劫機	hijacking; air piracy
劫殺	to rob and kill
劫波	kalpa (loanword) (Hinduism)
劫洗	to loot; plunder
劫營	to seize a camp; to surprise the enemy in bed
劫狱	to break into jail; to forcibly release prisoners
劫獄	to break into jail; to forcibly release prisoners
劫色	to sexually assault
劫营	to seize a camp; to surprise the enemy in bed
劫車	to carjack; carjacking
劫车	to carjack; carjacking
劫道	to kidnap; to hijack
劫难	calamity
劫難	calamity
劫餘	remnants after a disaster; aftermath
劬	labor
劭	stimulate to effort; surname Shao
劮	leisurely; old variant of 逸[yi4]
励	to encourage; to urge
励志	to pursue a goal with determination; inspirational; motivational
励志哥	(coll.) a guy who is admired for having overcome challenges to…
励精图治	(of a ruler) to strive to make one's nation strong and prospero…
劲	strength; energy
劲儿	erhua variant of 勁|劲[jin4]
劲力	physical strength; power
劲卒	elite soldiers; a crack force
劲吹	(of wind) to blow strongly
劲头	enthusiasm; zeal
劲射	power shot (e.g. in soccer)
劲峭	(of wind) strong and bitterly cold
劲度系数	coefficient of restitution (in Hooke's law)
劲急	strong and swift
劲拔	tall and straight
劲挺	strong
劲敌	formidable opponent
劲旅	strong contingent; elite squad
劲烈	violent
劲爆	(coll.) awesome; stunning
劲直	strong and upright
劲舞	to dance energetically; vigorous modern style of dance
劲草	tough upright grass
劲风	strong wind; gale
劳	(bound form) to toil; labor; (bound form) laborer
劳什子	(dialect) nuisance; pain
劳伤	disorder of internal organs caused by overexertion
劳伦斯	Lawrence (person name)
劳作	work; manual labor
劳倦	exhausted; worn out
劳力	labor; able-bodied worker
劳力士	Rolex (Swiss wristwatch brand)
劳务	service (work done for money)
劳务交换	labor exchanges
劳务人员	laborer; service worker (typically employed on a contractual or…
劳务合同	service contract
劳务市场	labor market
劳务费	service charge; service fee
劳动	work; toil
劳动人民	working people
劳动保险	labor insurance
劳动力	labor force; manpower
劳动合同	labor contract
劳动报	Trud (Russian newspaper)
劳动改造	reeducation through labor; laogai (prison camp)
劳动教养	reeducation through labor
劳动新闻	Rodong Sinmun (Workers' news), the official newspaper of the No…
劳动模范	model worker
劳动者	worker; laborer
劳动能力	ability to work
劳动节	International Labor Day (May Day)
劳动营	labor camp; prison camp with hard labor
劳劳叨叨	variant of 嘮嘮叨叨|唠唠叨叨[lao2 lao5 dao1 dao1]
劳埃德	Lloyd (name); Lloyd's (London-based insurance group)
劳委会	labor committee; abbr. for 勞動委員會|劳动委员会
劳工	labor; laborer
劳师动众	(idiom) to go to a great deal of trouble; to mobilize considera…
劳役	forced labor; corvée (labor required of a serf)
劳心	to work with one's brains; to rack one's brains
劳心劳力	to tax one's mind and body; demanding (work)
劳心苦思	to rack one's brains; to think hard
劳拉西泮	lorazepam
劳损	strain (medicine)
劳改	reform through labor; laogai (prison camp)
劳改营	correctional labor camp
劳教	reeducation through labor
劳教所	correctional institution; labor camp
劳斯莱斯	Rolls-Royce
劳方	labor (as opposed to capital or management); the workers
劳模	model worker
劳民伤财	(idiom) to waste both manpower and resources
劳烦	to inconvenience; to trouble (sb with a request)
劳燕分飞	the shrike and the swallow fly in different directions (idiom)
劳瘵	variant of 癆瘵|痨瘵[lao2 zhai4]
劳碌	to work hard; to toil
劳神	to be a tax on (one's mind); to bother
劳累	tired; exhausted
劳而无功	to work hard while accomplishing little; to toil to no avail
劳苦	to toil; hard work
劳资	labor and capital; workers and capitalists
劳资关系	industrial relations; relations between labor and capital
